t,est_vx_w,est_vy_w,est_vz_w,gt_vx_w,gt_vy_w,gt_vz_w,est_vx_b,est_vy_b,est_vz_b,gt_vx_b,gt_vy_b,gt_vz_b,est_raw_vx_w,est_raw_vy_w,est_raw_vz_w
0.0,0.0003627669648267329,-7.544573236373253e-06,0.0005297590396367013,0.0,0.0,0.0,0.000362766528269276,-7.540862043242669e-06,0.0005297594470903277,0.0,0.0,0.0,0.0003627669648267329,-7.544573236373253e-06,0.0005297590396367013
0.010999999998603016,0.0003687628486659378,-7.66990524425637e-06,0.0005644793855026364,0.0,0.0,0.0,0.00036876235390082,-7.666126293770503e-06,0.0005644797347486019,0.0,0.0,0.0,0.0004510696162469685,-9.390375453222077e-06,0.0010410944232717156
0.017999999996391125,0.0003682177630253136,-7.826311957614962e-06,0.0006078080041334033,9.906890863220497e-10,-8.454290600923287e-09,7.315178462974359e-10,0.0003682172391563654,-7.822526640666183e-06,0.0006078083533793688,9.907716679494398e-10,-8.454280650096064e-09,7.3152100548723e-10,0.00030048441840335727,-9.883171514957212e-06,0.0012674144236370921
0.023000000001047738,0.0003657782799564302,-7.947009180497844e-06,0.0006442377925850451,9.906890863220497e-10,-8.454290600923287e-09,7.315178462974359e-10,0.0003657777269836515,-7.943238415464293e-06,0.0006442381418310106,9.907716678725484e-10,-8.454280650104408e-09,7.31521005494919e-10,0.00016029555990826339,-1.0015374755312223e-05,0.0013500780332833529
0.027999999991152436,0.0003614253655541688,-8.076086487562861e-06,0.0006857828702777624,9.906933051695432e-10,-8.454335898022691e-09,7.319146955175881e-10,0.00036142475437372923,-8.072348464338575e-06,0.0006857832195237279,9.907758866908655e-10,-8.454325947068996e-09,7.319178547387268e-10,7.5980402471032e-05,-1.005081594485091e-05,0.0013779090950265527
0.03299999999580905,0.0003480167069938034,-8.205372978409287e-06,0.0007300692377611995,9.906964137940122e-10,-8.454385636014194e-09,7.322462636238924e-10,0.00034801606670953333,-8.201755008485634e-06,0.000730069587007165,9.907789954019783e-10,-8.4543756849526e-09,7.322494228683874e-10,3.3218719181604683e-05,-1.0060292879643384e-05,0.001386833842843771
0.03800000000046566,0.00032988094608299434,-8.328402145707514e-06,0.0007732585654594004,9.906991893515738e-10,-8.454436262184117e-09,7.325461348628437e-10,0.00032988027669489384,-8.32495243230369e-06,0.000773258856497705,9.907817710784613e-10,-8.454426311026972e-09,7.325492941308367e-10,1.3436980225378647e-05,-1.006284492177656e-05,0.0013895985903218389
0.04299999999057036,0.0003101034671999514,-8.443861588602886e-06,0.0008141635917127132,9.907017428645304e-10,-8.45448688835404e-09,7.328313511578699e-10,0.00031010273960419,-8.440595593128819e-06,0.0008141638827510178,9.907843247324605e-10,-8.454476937106415e-09,7.328345104491424e-10,4.791082119481871e-06,-1.0063540685223415e-05,0.001390431891195476
0.04899999999906868,0.0002866824215743691,-8.57167560752714e-06,0.0008595926337875426,9.907041853551846e-10,-8.454538402702383e-09,7.331105167374119e-10,0.0002866816648747772,-8.568628800276201e-06,0.0008595929248258471,9.907867673711776e-10,-8.454528451367835e-09,7.331136760520841e-10,1.152124013970024e-06,-1.0063727131637279e-05,0.0013906771782785654
0.052999999999883585,0.00027144505293108523,-8.652316864754539e-06,0.0008882866823114455,9.907065168235363e-10,-8.454590805229145e-09,7.333879614712657e-10,0.0002714442671276629,-8.649412848171778e-06,0.0008882869151420891,9.907890990057264e-10,-8.454580853808374e-09,7.333911208087368e-10,-3.3989076086982095e-07,-1.0063805348181631e-05,0.0013907476095482707
0.05899999999382999,0.00025010615354403853,-8.763744517636951e-06,0.0009279297082684934,9.905881670491112e-10,-8.455947941854447e-09,7.316628969356032e-10,0.0002501053095329553,-8.76104058988858e-06,0.0009279299410991371,9.906707642177265e-10,-8.455937992054528e-09,7.316660565144903e-10,-7.813166007508698e-07,-1.0063883564725984e-05,0.0012044135946780443
0.0639999999984866,0.0002334097371203825,-8.850414815242402e-06,0.0009587631793692708,9.9065122771691e-10,-8.455355526848507e-09,7.330760998236485e-10,0.00023340889310929924,-8.847867320582736e-06,0.0009587634121999145,9.90733817579677e-10,-8.455345576070626e-09,7.330792593193205e-10,-1.1006433169313823e-06,-1.0063882655231282e-05,0.0013770164223387837
0.0689999999885913,0.00021779700182378292,-8.9313125499757e-06,0.0009875574614852667,9.906812037385748e-10,-8.455124600459385e-09,7.33901717175911e-10,0.000217796114156954,-8.92891148396302e-06,0.0009875576943159103,9.907637905128831e-10,-8.455114649172923e-09,7.339048766414602e-10,-1.0381429547123844e-06,-1.0063882655231282e-05,0.0032769853714853525
0.07399999999324791,0.00020320799376349896,-9.006817890622187e-06,0.0010144368279725313,9.906961917494073e-10,-8.45505088165055e-09,7.344389540975271e-10,0.0002032070915447548,-9.004553248814773e-06,0.001014437060803175,9.907787771836693e-10,-8.455040930086905e-09,7.344421135664866e-10,-1.258835254702717e-06,-1.0063830814033281e-05,0.0014977275859564543
0.07999999998719431,0.00018707835988607258,-9.090270395972766e-06,0.0010447449749335647,9.90704518422092e-10,-8.455043776223192e-09,7.348345265612011e-10,0.00018707742856349796,-9.088156730285846e-06,0.0010447452077642083,9.907871033198674e-10,-8.45503382448368e-09,7.348376860442153e-10,-1.306478679907741e-06,-1.0063894478662405e-05,0.001398340449668467
0.08899999999266583,0.00016562223026994616,-9.201187822327483e-06,0.001085028052330017,9.907137332731963e-10,-8.455099731463633e-09,7.354541975423956e-10,0.00016562125529162586,-9.199276064464357e-06,0.001085028168745339,9.907963179504552e-10,-8.455089779490843e-09,7.354573570646696e-10,-1.322729417552182e-06,-1.0063990885100793e-05,0.00139131851028651
0.09399999999732245,0.0001544936530990526,-9.258701538783498e-06,0.0011059155222028494,9.907169529199678e-10,-8.45513969949252e-09,7.35733696188845e-10,0.00015449264901690185,-9.256894372811075e-06,0.0011059156386181712,9.90799537631184e-10,-8.455129747425039e-09,7.357368557325429e-10,-1.3285675777297001e-06,-1.0064008165500127e-05,0.0013908140826970339
0.09899999998742715,0.00014410588482860476,-9.312388101534452e-06,0.0011249423259869218,9.907199505221342e-10,-8.455182332056665e-09,7.360049236737609e-10,0.000144104880746454,-9.310677342000417e-06,0.0011249425588175654,9.90802535309397e-10,-8.455172379897938e-09,7.360080832391123e-10,-1.3307414974406129e-06,-1.0064008165500127e-05,0.0013907775282859802
0.10399999999208376,0.00013441026385407895,-9.36249580263393e-06,0.0011426671408116817,9.907227260796958e-10,-8.45522585279923e-09,7.362725429338468e-10,0.00013440923066809773,-9.360875992570072e-06,0.0011426672572270036,9.90805310947619e-10,-8.455215900553254e-09,7.362757025211025e-10,-1.3315395790414186e-06,-1.0064034540846478e-05,0.0013907747343182564
0.10899999999674037,0.00012536086433101445,-9.409262929693796e-06,0.00115920789539814,9.90725390614955e-10,-8.455272038077055e-09,7.365389409486056e-10,0.000125359816593118,-9.407728612131905e-06,0.0011592080118134618,9.908079755986844e-10,-8.45526208574436e-09,7.365421005581044e-10,-1.3318392575456528e-06,-1.006406091619283e-05,0.0013907745014876127
0.11399999998684507,0.00011691469990182668,-9.45291503740009e-06,0.001174645614810288,9.907279441279115e-10,-8.4553191115333e-09,7.368050614076083e-10,0.00011691363761201501,-9.451459845877253e-06,0.0011746457312256098,9.90810529228781e-10,-8.455309159115931e-09,7.368082210397107e-10,-1.331961698269879e-06,-1.0064085472549777e-05,0.0013907745014876127
0.11899999999150168,0.00010903160000452772,-9.493657671555411e-06,0.0011890542227774858,9.907303866185657e-10,-8.455367073167963e-09,7.370710153331572e-10,0.00010903052316280082,-9.492276149103418e-06,0.0011890543391928077,9.908129718531795e-10,-8.455357120666174e-09,7.370741749877429e-10,-1.3320103562364238e-06,-1.0064094567496795e-05,0.0013907745014876127
0.1239999999961583,0.000101674027973786,-9.531686373520643e-06,0.0012025022879242897,9.907328291092199e-10,-8.455415922981047e-09,7.373369692587062e-10,0.00010167293658014387,-9.530373972665984e-06,0.0012025024043396115,9.908154144786387e-10,-8.455405970395721e-09,7.373401289362452e-10,-1.3320179732545512e-06,-1.0064124580821954e-05,0.0013907745014876127
0.1290000000008149,9.480695734964684e-05,-9.567180313752033e-06,0.0012150537222623825,9.907328291092199e-10,-8.455415922981047e-09,7.373369692587062e-10,9.48058586800471e-05,-9.5659324870212e-06,0.0012150538386777043,9.908154144017371e-10,-8.45540597040404e-09,7.373401289441755e-10,-1.3320276366357575e-06,-1.0064152775157709e-05,0.0013907745014876127
0.1339999999909196,8.83976899785921e-05,-9.600309567758814e-06,0.0012267684796825051,9.907373810236209e-10,-8.455517175320892e-09,7.378682664871405e-10,8.839657675707713e-05,-9.599121767678298e-06,0.001226768596097827,9.908199667059424e-10,-8.455507222571027e-09,7.378714262111758e-10,-1.3320330936039682e-06,-1.006416368909413e-05,0.0013907745014876127
0.13899999999557622,8.24157104943879e-05,-9.631232387619093e-06,0.0012377022067084908,9.907396014696701e-10,-8.455568689669235e-09,7.381333322342698e-10,8.241458999691531e-05,-9.630100976210088e-06,0.0012377023231238127,9.908221873216123e-10,-8.455558736837368e-09,7.381364919814878e-10,-1.3320241123437881e-06,-1.0064195521408692e-05,0.0013907745014876127
0.14400000000023283,7.683252624701709e-05,-9.660095201979857e-06,0.0012479070574045181,9.907396014696701e-10,-8.455568689669235e-09,7.381333322342698e-10,7.683139847358689e-05,-9.659015631768852e-06,0.0012479070574045181,9.908221872369352e-10,-8.455558736846588e-09,7.381364919895311e-10,-1.3320271818884066e-06,-1.0064223715744447e-05,0.0013907745014876127
0.14899999999033753,7.162155816331506e-05,-9.687034435046371e-06,0.001257431460544467,9.907418219157194e-10,-8.455621092195997e-09,7.383977873587355e-10,7.162041583796963e-05,-9.686003977549262e-06,0.0012574315769597888,9.90824407861956e-10,-8.455611139291484e-09,7.384009471376494e-10,-1.3320302514330251e-06,-1.0064233720186166e-05,0.0013907745014876127
0.15399999999499414,6.675798795185983e-05,-9.71218105405569e-06,0.0012663210509344935,9.907439313394661e-10,-8.45567349472276e-09,7.386615763493865e-10,6.675683107459918e-05,-9.71119607129367e-06,0.0012663210509344935,9.90826517457639e-10,-8.455663541738544e-09,7.386647361518435e-10,-1.3320202469913056e-06,-1.0064265552500729e-05,0.0013907745014876127
0.15899999999965075,6.221864896360785e-05,-9.735650564834941e-06,0.0012746179709210992,9.90746040763213e-10,-8.455726785427942e-09,7.389241996058615e-10,6.221749208634719e-05,-9.734708328323904e-06,0.0012746179709210992,9.908286270709107e-10,-8.455716832363427e-09,7.389273594320916e-10,-1.332023316535924e-06,-1.0064293746836483e-05,0.0013907745014876127
0.16399999998975545,5.7981938880402595e-05,-9.757558473211247e-06,0.0012823616852983832,9.907480391646573e-10,-8.455780076133124e-09,7.391858236616144e-10,5.7980774727184325e-05,-9.756656254467089e-06,0.001282361801713705,9.908306256551727e-10,-8.455770122990561e-09,7.391889835115082e-10,-1.3320263860805426e-06,-1.0064304660772905e-05,0.0013907745014876127
0.16899999999441206,5.402767419582233e-05,-9.77800755208591e-06,0.0012895892141386867,9.90750148588404e-10,-8.455834255016725e-09,7.394462819831915e-10,5.4026502766646445e-05,-9.777142622624524e-06,0.0012895893305540085,9.908327352793257e-10,-8.45582430179442e-09,7.394494418570877e-10,-1.3320166090124985e-06,-1.0064336493087467e-05,0.0013907745014876127
0.17399999999906868,5.033702836954035e-05,-9.797094207897317e-06,0.0012963348999619484,9.907521469898484e-10,-8.455888433900327e-09,7.397055745705927e-10,5.033584966440685e-05,-9.796262929739896e-06,0.0012963348999619484,9.908347338746329e-10,-8.455878480600576e-09,7.397087344683821e-10,-1.3320189964360907e-06,-1.006436377792852e-05,0.001390774385072291
0.17999999999301508,4.6257893700385466e-05,-9.818191756494343e-06,0.0013037906028330326,9.907541453912927e-10,-8.455942612783929e-09,7.399635348903644e-10,4.6256707719294354e-05,-9.817399586609099e-06,0.0013037907192483544,9.908367324789416e-10,-8.455932659406174e-09,7.399666948120471e-10,-1.3320219522938714e-06,-1.0064374691864941e-05,0.0013907745014876127
0.1849999999976717,4.3085234210593626e-05,-9.834603588387836e-06,0.0013095895992591977,9.90756143792737e-10,-8.45599767984595e-09,7.402202739648089e-10,4.30840409535449e-05,-9.833840522333048e-06,0.0013095895992591977,9.908387310855126e-10,-8.455987726391385e-09,7.402234339108549e-10,-1.3320121752258274e-06,-1.0064406524179503e-05,0.0013907745014876127
0.1889999999984866,4.068429916515015e-05,-9.847023648035247e-06,0.0013139779912307858,9.907581421941813e-10,-8.456051858729552e-09,7.40475680771624e-10,4.068310227012262e-05,-9.846283319348004e-06,0.0013139779912307858,9.90840729692334e-10,-8.456041905197642e-09,7.404788407415635e-10,-1.3320203606781433e-06,-1.0064474736282136e-05,0.0012044244213029742
0.194999999992433,3.736722283065319e-05,-9.864185813057702e-06,0.0013200407847762108,9.907600295733232e-10,-8.456106925791573e-09,7.407295332662045e-10,3.736601865966804e-05,-9.863476407190319e-06,0.0013200409011915326,9.908426173640417e-10,-8.456096972175496e-09,7.407326932522267e-10,-1.3320203606781433e-06,-1.0064474736282136e-05,0.003104394068941474
