t,est_vx_w,est_vy_w,est_vz_w,gt_vx_w,gt_vy_w,gt_vz_w,est_vx_b,est_vy_b,est_vz_b,gt_vx_b,gt_vy_b,gt_vz_b,est_raw_vx_w,est_raw_vy_w,est_raw_vz_w
0.0,0.00044560409151017666,-6.890246368129738e-06,0.0005305652157403529,0.0,0.0,0.0,0.0004456036549527198,-6.8857048063364346e-06,0.0005305656231939793,0.0,0.0,0.0,0.0003622798540163785,-6.889425094414037e-06,0.0005305652739480138
0.005000000004656613,0.00044879422057420015,-6.917520749993855e-06,0.0005671026883646846,1.0037634057269429e-09,-7.741459917554039e-09,-9.798721123388532e-08,0.0004487937258090824,-6.9129368966969196e-06,0.0005671031540259719,1.0039362530179654e-09,-7.741477323357965e-09,-9.79872080879726e-08,0.00045046143350191414,-8.578844244766515e-06,0.0010420902399346232
0.010000000009313226,0.0004486066463869065,-6.971124093979597e-06,0.0006349580362439156,1.003573557589732e-09,-7.73917729901541e-09,-9.745404838668037e-08,0.00044860606431029737,-6.966523415030679e-06,0.0006349585019052029,1.0037458571882428e-09,-7.73919455238389e-09,-9.745404524204758e-08,0.00029984518187120557,-9.033734386321157e-06,0.0012684545945376158
0.014999999999417923,0.00044617141247726977,-7.030338110780576e-06,0.0007092886953614652,1.0033852637647556e-09,-7.736930207613568e-09,-9.692318769793928e-08,0.0004461707721929997,-7.025741069810465e-06,0.0007092891028150916,1.0035570182830154e-09,-7.736947309225103e-09,-9.69231845545756e-08,0.00015965018246788532,-9.159619366982952e-06,0.0013511248398572206
0.020000000004074536,0.0004416207375470549,-7.0949827204458416e-06,0.0007891695131547749,1.0031985242520136e-09,-7.734720419705354e-09,-9.639462916766206e-08,0.0004416200390551239,-7.090407962095924e-06,0.0007891699206084013,1.0033697363338661e-09,-7.734737370239134e-09,-9.639462602555595e-08,7.533602183684707e-05,-9.19712329050526e-06,0.0013789525255560875
0.02500000000873115,0.0004271942307241261,-7.161548637668602e-06,0.0008694488205946982,1.0030132280292037e-09,-7.732546158933928e-09,-9.586835858499398e-08,0.00042719344492070377,-7.157093932619318e-06,0.0008694492280483246,1.0031839002728985e-09,-7.732562959065106e-09,-9.586835544413476e-08,3.2577394449617714e-05,-9.210846656060312e-06,0.0013878713361918926
0.029999999998835847,0.0004075159667991102,-7.227145943033975e-06,0.0009422350558452308,1.0028294861186282e-09,-7.73040742529929e-09,-9.534437594993506e-08,0.00040751512278802693,-7.2228649514727294e-06,0.0009422354632988572,1.002999621129443e-09,-7.730424075703497e-09,-9.534437281031168e-08,1.2799277101294138e-05,-9.21819719224004e-06,0.0013906295644119382
0.03500000000349246,0.0003859015414491296,-7.291055680980207e-06,0.0010058972984552383,1.0028294861186282e-09,-7.73040742529929e-09,-9.534437594993506e-08,0.00038590061012655497,-7.286970685527194e-06,0.0010058977641165257,1.0029996210658418e-09,-7.730424070040716e-09,-9.534437281077149e-08,4.1571702240617014e-06,-9.223800589097664e-06,0.001391456346027553
0.04000000000814907,0.00036412751069292426,-7.353137334575877e-06,0.0010608590673655272,1.0024666652341807e-09,-7.726240092154057e-09,-9.430326031178993e-08,0.0003641265502665192,-7.349251518462552e-06,0.0010608594166114926,1.00263573362679e-09,-7.72625644512349e-09,-9.430325717460437e-08,5.220681487116963e-07,-9.228942872141488e-06,0.0013916948810219765
0.04499999999825377,0.00034300904371775687,-7.4133977250312455e-06,0.0011080872500315309,1.0022874752380062e-09,-7.724209716286623e-09,-9.378610599242165e-08,0.0003430080250836909,-7.409706995531451e-06,0.0011080875992774963,1.0024560141959809e-09,-7.724225921542901e-09,-9.378610285643877e-08,-9.661121112003457e-07,-9.233921446138993e-06,0.0013917587930336595
0.05000000000291038,0.0003228698333259672,-7.471882781828754e-06,0.001148602575995028,1.0021098395540662e-09,-7.722215755734396e-09,-9.327122540980781e-08,0.0003228687564842403,-7.468379408237524e-06,0.0011486029252409935,1.0022778516880133e-09,-7.722231813950786e-09,-9.327122227501602e-08,-1.5627197171852458e-06,-9.238859092874918e-06,0.0013917720643803477
0.055000000007566996,0.0003038075810763985,-7.528645255661104e-06,0.001183339161798358,1.0019336471600582e-09,-7.720258210497377e-09,-9.275859724766633e-08,0.0003038065042346716,-7.525320143031422e-06,0.0011833393946290016,1.0021011350418397e-09,-7.720274122337632e-09,-9.275859411405472e-08,-1.797293521121901e-06,-9.243744898412842e-06,0.0013917709002271295
0.059999999997671694,0.0002858234802260995,-7.5837397162104025e-06,0.0012131143594160676,1.0017590090782846e-09,-7.718335304218726e-09,-9.224822861142457e-08,0.00028582237428054214,-7.5805837695952505e-06,0.0012131145922467113,1.0019259752832809e-09,-7.718351070350673e-09,-9.224822547898219e-08,-1.8871987776947208e-06,-9.248620699509047e-06,0.001391765777952969
