t,est_vx_w,est_vy_w,est_vz_w,gt_vx_w,gt_vy_w,gt_vz_w,est_vx_b,est_vy_b,est_vz_b,gt_vx_b,gt_vy_b,gt_vz_b
3.755,-0.0006545306532643735,0.00042350683361291885,0.03756580874323845,0.00030729491845704615,0.0008836078341118991,0.03634922206401825,-0.0006804959266446531,0.0005250002723187208,0.03756406530737877,0.0002807495019975265,0.0009846244827880542,0.036346840742699886
3.7600000000000002,-0.0006545306532643735,0.00042350683361291885,0.03756580874323845,0.0003097562293987721,0.0008571133948862553,0.036319758743047714,-0.0006804959266446531,0.0005250002723187208,0.03756406530737877,0.0002833093896027353,0.000958056484862774,0.03631745215468113
3.765,-0.0006519731832668185,0.00039930184721015394,0.037832845002412796,0.0003124127397313714,0.0008326148381456733,0.03630572184920311,-0.0006778418901376426,0.0005010672030039132,0.037831179797649384,0.00028624441754290954,0.000933066096917072,0.03630349487271072
3.77,-0.0006554331048391759,0.0003834018134512007,0.037958379834890366,0.0003149753320030868,0.0008125648600980639,0.03658073768019676,-0.000681234581861645,0.000485269702039659,0.03795676305890083,0.0002887875695488582,0.0009135501945587113,0.03657857116018744
3.775,-0.0006448040367104113,0.0003671289887279272,0.037621449679136276,0.00031773210503160954,0.0007944624521769583,0.0368727445602417,-0.0006702360115014017,0.0004678810655605048,0.03761988505721092,0.0002915107421951035,0.0008960287191507821,0.03687063288994346
3.7800000000000002,-0.0006371897761709988,0.000353074399754405,0.0374266617000103,0.00031689455499872565,0.0007711646612733603,0.03647748380899429,-0.0006623511435464025,0.00045309544657357037,0.037425149232149124,0.00029110054016612946,0.0008714288163291027,0.036475441250554526
3.785,-0.0006323172128759325,0.00034029406378977,0.03730917349457741,0.00031656393548473716,0.0007518203346990049,0.036323849111795425,-0.0006572614656761289,0.00043979077599942684,0.037307702004909515,0.00029102910812307803,0.0008514476027141088,0.036321863937236604
3.79,-0.0006294930353760719,0.00033107883064076304,0.0370909608900547,0.00031590196886099875,0.0007338100112974644,0.03621683642268181,-0.0006541663315147161,0.00042977588600479066,0.037089522927999496,0.00029059234049947014,0.0008329300229394016,0.03621490432573224
3.795,-0.0006275968626141548,0.0003177808248437941,0.0371556393802166,0.0003148261457681656,0.0007169398595578969,0.03613312169909477,-0.0006521678296849132,0.0004164456913713366,0.03715423867106438,0.0002897233977553099,0.000815617950632305,0.03613123897263777
3.8000000000000003,-0.0006272162427194417,0.00031475748983211815,0.037152715027332306,0.00031331941136159003,0.0007011672132648528,0.03606745973229408,-0.000651776441372931,0.00041341560427099466,0.03715132549405098,0.0002883049856687186,0.0007996633405014329,0.03606561901358171
3.805,-0.0006269515142776072,0.00030656883609481156,0.037121716886758804,0.0003113950660917908,0.0006864498718641698,0.03601685166358948,-0.0006513631087727845,0.0004049330309499055,0.03712035343050957,0.00028655981501872973,0.0007845944016077501,0.03601505350778439
3.81,-0.000627405010163784,0.0002975259267259389,0.03709223121404648,0.00030906443134881556,0.0006727142026647925,0.0359787754714489,-0.0006516663124784827,0.0003956005966756493,0.03709089756011963,0.00028439749943394454,0.0007705422470244133,0.035977016723934184
3.815,-0.0006289501907303929,0.0002881608088500798,0.03699931129813194,0.00030633219284936786,0.0006599092157557607,0.03595088794827461,-0.0006530204555019736,0.000385774445021525,0.03699800372123718,0.000281824340629426,0.0007574492610666946,0.03594916563027351
3.8200000000000003,-0.0006254263571463525,0.0002789618738461286,0.036840952932834625,0.00030633219284936786,0.0006599092157557607,0.03595088794827461,-0.0006492656539194286,0.0003759570245165378,0.03683967888355255,0.00028192831039836004,0.0007572464044635935,0.03594916908866553
3.825,-0.0006308600422926247,0.0002714016882237047,0.03698469325900078,0.00029864133102819324,0.0006351299816742539,0.035827189683914185,-0.0006546619115397334,0.0003685640112962574,0.0369834378361702,0.00027449104287775064,0.0007319122594937211,0.03582553637416954
3.83,-0.0006392294890247285,0.00026464779512025416,0.03717457503080368,0.00029864133102819324,0.0006351299816742539,0.035827189683914185,-0.0006630242569372058,0.0003620919305831194,0.03717333450913429,0.0002745945959595614,0.0007317129238419861,0.03582553965245969
3.835,-0.0006479483563452959,0.00025847594952210784,0.037350378930568695,0.00029065110720694065,0.0006162861245684326,0.03616267815232277,-0.0006717282230965793,0.0003561626363079995,0.0373491533100605,0.0002665559218234839,0.0007135422111749352,0.03616107552679831
3.8400000000000003,-0.0006571710691787302,0.00025281691341660917,0.03751236945390701,0.00028665526770055294,0.0006084235501475632,0.03633900359272957,-0.0006809283513575792,0.0003507070941850543,0.03751115873456001,0.0002625787768983248,0.0007059382240903137,0.036337421980397584
3.845,-0.0006658452330157161,0.0002473515341989696,0.03764065355062485,0.00028665526770055294,0.0006084235501475632,0.03633900359272957,-0.0006895593251101673,0.00034535647137090564,0.03763945400714874,0.0002626829690686217,0.0007057390800920202,0.03633742509562592
3.85,-0.0006751726032234728,0.00024170299002435058,0.03764676675200462,0.00028174190083518624,0.0006009769276715815,0.03647329658269882,-0.0006987684755586088,0.0003394963569007814,0.037645578384399414,0.0002578133767150772,0.0006984354905823665,0.036471737489517285
3.855,-0.0006744983256794512,0.00023578190302941948,0.037380777299404144,0.0002770062710624188,0.0005945662851445377,0.03661965951323509,-0.0006978110177442431,0.00033267427352257073,0.037379615008831024,0.0002531113162169911,0.0006921999544995384,0.036618117077363975
3.8600000000000003,-0.0006770251202397048,0.00023138725373428315,0.03737862780690193,0.0002704658836591989,0.0005863202968612313,0.03631056472659111,-0.0007002202910371125,0.0003280690871179104,0.03737747669219971,0.0002468844643618261,0.0006829209919129569,0.03630904434199059
3.865,-0.0006905810441821814,0.00022820923186372966,0.03772018477320671,0.00026454735780134797,0.0005801148945465684,0.03622676432132721,-0.0007138689397834241,0.00032555407960899174,0.037719037383794785,0.00024113604349405285,0.0006762812010733006,0.03622526009476967
3.87,-0.0007065818645060062,0.00022541361977346241,0.038075532764196396,0.0002592699893284589,0.0005762741202488542,0.03656468540430069,-0.0007299708086065948,0.00032344728242605925,0.03807438537478447,0.00023576887998681922,0.0006731172974784076,0.036563189927072144
3.875,-0.0007065818645060062,0.00022541361977346241,0.038075532764196396,0.00025370443472638726,0.0005729024414904416,0.03689941391348839,-0.0007299708086065948,0.00032344728242605925,0.03807438537478447,0.00023001312333914244,0.0006706093518921703,0.036897922805578305
3.88,-0.0007221113773994148,0.0002227414515800774,0.03837254270911217,0.00024778020451776683,0.0005699985194951296,0.03719590976834297,-0.000745565805118531,0.0003213086456526071,0.03837139531970024,0.00022402302408492604,0.0006682663845800363,0.03719442472414391
3.8850000000000002,-0.0007368198712356389,0.00021975123672746122,0.03854143247008324,0.00024152403057087213,0.0005675140419043601,0.03745207563042641,-0.0007602623081766069,0.00031851575477048755,0.03854028880596161,0.00021772451750551474,0.000666232991557601,0.03745059551873881
3.89,-0.0007449142867699265,0.0002163134777219966,0.038474198430776596,0.00024152403057087213,0.0005675140419043601,0.03745207563042641,-0.0007682042196393013,0.0003146759408991784,0.038473062217235565,0.000217826527794611,0.0006660302363840925,0.03745059853194059
3.895,-0.0007509643328376114,0.0002130215725628659,0.03835580125451088,0.00023415780742652714,0.0005639934097416699,0.037416551262140274,-0.0007740735309198499,0.0003108553064521402,0.038354672491550446,0.00021059237205192923,0.0006621932359310814,0.03741508222319762
3.9,-0.0007566539570689201,0.00021001977438572794,0.03823113441467285,0.00022653181804344058,0.0005607313360087574,0.0373372957110405,-0.000779581256210804,0.00030731098377145827,0.03823001682758331,0.00020312205165472788,0.0006585008511205693,0.03733583406555468
3.9050000000000002,-0.0007623264100402594,0.0002073356881737709,0.038101449608802795,0.00021871090575587004,0.0005576735129579902,0.03723791614174843,-0.000785071577411145,0.0003040730662178248,0.038100339472293854,0.0001954663627025499,0.000654961074211286,0.037236461320584426
3.91,-0.0007679484551772475,0.00020495758508332074,0.03796152397990227,0.00021072493109386414,0.0005547711625695229,0.03711976483464241,-0.0007905084057711065,0.00030111652449704707,0.03796042129397392,0.00018765425388458405,0.0006515291717830812,0.037118316408985226
3.915,-0.0007734347600489855,0.00020285202481318265,0.037807390093803406,0.00020258681615814567,0.0005519758560694754,0.03698255121707916,-0.0007958042551763356,0.00029839828494004905,0.03780629485845566,0.000179698703828941,0.0006481564407106837,0.03698110889212729
3.92,-0.000778706802520901,0.00020097878586966544,0.03763690963387489,0.0001943111274158582,0.0005492603522725403,0.03682626038789749,-0.0008008793811313808,0.00029587309109047055,0.037635818123817444,0.00017161413090818037,0.0006448160635579289,0.03682482394718027
3.9250000000000003,-0.0007837314042262733,0.0001992926117964089,0.03744920715689659,0.00018590556283015758,0.0005465983413159847,0.03665119782090187,-0.0008057001978158951,0.00029349394026212394,0.03744811937212944,0.00016340789588628992,0.0006414829217392393,0.03664976711867286
3.93,-0.0007884755032137036,0.00019776394765358418,0.03724418208003044,0.00017739592294674367,0.0005439755623228848,0.03645788133144379,-0.0008102337014861405,0.0002912314375862479,0.03724310174584389,0.00015510534431128868,0.0006381445658169871,0.036456456269761434
3.935,-0.0007929124985821545,0.00019638624507933855,0.03702222555875778,0.00016877612506505102,0.0005413567996583879,0.03624695912003517,-0.0008144537569023669,0.00028908048989251256,0.037021152675151825,0.0001466999470022914,0.0006347678311668985,0.03624553968339515
3.94,-0.0007970695733092725,0.000195140324649401,0.03678401932120323,0.0001600675896042958,0.0005387080600485206,0.03601917624473572,-0.0008183878962881863,0.00028702395502477884,0.036782946437597275,0.0001382126000758859,0.0006313210479403375,0.03601776251196184
3.9450000000000003,-0.0008009123848751187,0.0001939892244990915,0.036530379205942154,0.00015129693201743066,0.0005360151990316808,0.03577538952231407,-0.0008220023009926081,0.000285027374047786,0.036529313772916794,0.0001296693565219807,0.0006277926903731223,0.03577398161687107
3.95,-0.0008044632850214839,0.0001929208228830248,0.03626224026083946,0.00014244687918107957,0.0005332632572390139,0.035516466945409775,-0.0008253200212493539,0.0002830812882166356,0.0362611785531044,0.00012105235126726115,0.0006241702906779714,0.035515065012969645
3.955,-0.0007719278219155967,0.00017817427578847855,0.03602554276585579,0.0001335557026322931,0.000530435296241194,0.035243332386016846,-0.0007925340905785561,0.00026764196809381247,0.0360245406627655,0.00011239928911675886,0.0006204396675458037,0.03524193662979897
3.96,-0.0007989004370756447,0.0001879095652839169,0.03594266623258591,0.00012462558515835553,0.000527505821082741,0.034956932067871094,-0.0008194874972105026,0.00027709107962436974,0.035941626876592636,0.00010363727356627663,0.0006167568667894396,0.034955539815712575
3.9650000000000003,-0.0008083396242000163,0.00018993184494320303,0.03567800298333168,0.00011569160415092483,0.0005244789645075798,0.034658242017030716,-0.0008287103846669197,0.0002782365190796554,0.03567695617675781,9.495239861792729e-05,0.0006127681418571138,0.03465685648885815
3.97,-0.0007833155686967075,0.00018920886213891208,0.0353466235101223,0.00010675348312361166,0.0005213468102738261,0.0343482568860054,-0.0008034287602640688,0.0002765678218565881,0.035345595329999924,8.626668020077116e-05,0.0006086500491993351,0.03434687836015903
3.975,-0.0008619354921393096,0.00015562403132207692,0.03494445979595184,0.00020368972036521882,0.0005159636493772268,0.03391267731785774,-0.000881796411704272,0.0002415491035208106,0.03494347631931305,0.00018339854072122052,0.0006022364104504306,0.03391137076462961
3.98,-0.0008981444989331067,0.00014681345783174038,0.03461534529924393,0.00019360106671229005,0.0005126395844854414,0.03358173742890358,-0.0009178598411381245,0.00023161368153523654,0.03461436554789543,0.0001734451013812173,0.0005978551773012417,0.03358043858326282
3.9850000000000003,-0.0008984702290035784,0.00015158075257204473,0.03429709002375603,0.00016998314822558314,0.0005090831546112895,0.03325312212109566,-0.0009180601919069886,0.00023539469111710787,0.034296099096536636,0.00014998471373337062,0.0005932216646022505,0.03325182376008485
3.99,-0.0008839464862830937,0.0001602268748683855,0.03397109732031822,0.0001466123212594539,0.0005053556524217129,0.03291760012507439,-0.0009033946553245187,0.00024308769206982106,0.03397009149193764,0.00012679782238429217,0.000588412241131011,0.03291630250877308
3.995,-0.0008657097350805998,0.00016859771858435124,0.0336357057094574,0.0001466123212594539,0.0005053556524217129,0.03291760012507439,-0.0008849910227581859,0.0002505024312995374,0.033634692430496216,0.00012680199325148175,0.0005882461419887478,0.032916305461475746
4.0,-0.0008481661207042634,0.00017539916734676808,0.03329262509942055,0.0001252411602763459,0.0005015028291381896,0.032575394958257675,-0.0008672566036693752,0.000256335741141811,0.03329160809516907,0.00010565202377383191,0.0005833184742454461,0.03257410204947306
4.005,-0.0008326730458065867,0.00018044031457975507,0.0329437293112278,0.00010579295485513285,0.0004975440679118037,0.032227516174316406,-0.0008515525842085481,0.0002603965695016086,0.03294271230697632,8.64401535191401e-05,0.0005782842871112591,0.032226226220241516
4.01,-0.0008195197442546487,0.00018391873163636774,0.032590560615062714,8.795393659966066e-05,0.0004934924654662609,0.03187498822808266,-0.0008381723309867084,0.00026288474327884614,0.032589543610811234,6.88493187817191e-05,0.0005731574794105556,0.031873702256315424
4.015,-0.0008086004527285695,0.00018608351820148528,0.032234348356723785,7.14922061888501e-05,0.000489325204398483,0.03151879087090492,-0.0008270138641819358,0.00026405201060697436,0.0322333388030529,5.2644838922533776e-05,0.0005679163290196987,0.03151750986070159
4.0200000000000005,-0.0007997201755642891,0.0001872231368906796,0.031876128166913986,5.624233017442748e-05,0.0004850557597819716,0.031159838661551476,-0.0008178855059668422,0.00026418943889439106,0.0318751223385334,3.7658758605180597e-05,0.0005625756007200413,0.031158563481252066
4.025,-0.0007926110411062837,0.0001875246671261266,0.03151681646704674,4.207798701827414e-05,0.0004806640208698809,0.030798988416790962,-0.0008105221204459667,0.0002634867269080132,0.03151581808924675,2.3762689154837808e-05,0.0005571165012460672,0.030797719923628352
4.03,-0.0007870586705394089,0.00018717878265306354,0.031157242134213448,2.886776019295212e-05,0.0004761800810229033,0.030437078326940536,-0.0008047117735259235,0.000262136833043769,0.031156251206994057,1.0823262738223374e-05,0.0005515705210271437,0.030435817234218163
4.035,-0.0007828422239981592,0.0001863069919636473,0.0307981725782156,1.652413993724622e-05,0.000471578590804711,0.03007490374147892,-0.000800235487986356,0.0002602635067887604,0.030797189101576805,-1.248574630305203e-06,0.0005459137351725697,0.030073650777855784
4.04,-0.0007797650177963078,0.00018503503815736622,0.030440323054790497,4.969234851159854e-06,0.0004668908950407058,0.029713232070207596,-0.0007968985009938478,0.0002579946303740144,0.03043934889137745,-1.2532188030546765e-05,0.0005401789662194572,0.029711987841403588
4.045,-0.0007776583079248667,0.00018347619334235787,0.03008436970412731,-5.875001534150215e-06,0.0004620992986019701,0.029352791607379913,-0.0007945333491079509,0.0002554453967604786,0.03008340299129486,-2.3106767389602806e-05,0.0005343499163670485,0.02935155671625642
4.05,-0.0007763425237499177,0.00018166836525779217,0.029730966314673424,-1.6058442270150408e-05,0.0004572076431941241,0.02899426594376564,-0.0007929616840556264,0.00025265567819587886,0.02973000891506672,-3.302318029343644e-05,0.0005284318130648641,0.028993040951382974
4.055,-0.0007756947306916118,0.00017969764303416014,0.029380690306425095,-2.5665120119811036e-05,0.0004522473318502307,0.028638340532779694,-0.0007920615607872605,0.00024971316452138126,0.029379742220044136,-4.236641918119005e-05,0.000522457389618033,0.028637125871529584
4.0600000000000005,-0.000775570108089596,0.00017760640184860677,0.029034117236733437,-3.47234308719635e-05,0.00044719292782247066,0.02828560769557953,-0.0007916890317574143,0.00024666200624778867,0.029033178463578224,-5.1165483914311355e-05,0.0005164024555586295,0.028284403839164
4.065,-0.0007758590509183705,0.00017543029389344156,0.028691772371530533,-4.329220610088669e-05,0.000442071002908051,0.027936656028032303,-0.0007917350740171969,0.00024353923799935728,0.028690841048955917,-5.9479866724988774e-05,0.0005102947638362376,0.0279354633470594
4.07,-0.0007764725596643984,0.0001731768570607528,0.028354153037071228,-5.14007406309247e-05,0.00043689203448593616,0.02759202942252159,-0.0007921111537143588,0.00024035379465203732,0.02835323102772236,-6.733936721449044e-05,0.0005041459002338784,0.027590848241041837
4.075,-0.0007773968973197043,0.0001711682853056118,0.028068846091628075,-5.9076413890579715e-05,0.0004316740087233484,0.027252236381173134,-0.0007928299019113183,0.00023754381982143968,0.028067929670214653,-7.47717821550507e-05,0.000497974924437016,0.02725106695898457
4.08,-0.0007773968973197043,0.0001711682853056118,0.028068846091628075,-6.635475438088179e-05,0.00042640004539862275,0.02691773511469364,-0.0007928299019113183,0.00023754381982143968,0.028067929670214653,-8.185750927905029e-05,0.0004918657890372502,0.02691657576755851
4.085,-0.000782372837420553,0.0001695234386716038,0.027915108948946,-7.356081914622337e-05,0.0004221291746944189,0.026759229600429535,-0.0007976741180755198,0.00023541042173746973,0.027914198115468025,-8.89228546839189e-05,0.00048708963708506364,0.026758079330438993
4.09,-0.0007879986660555005,0.00016757260891608894,0.02772415801882744,-7.356081914622337e-05,0.0004221291746944189,0.026759229600429535,-0.0008031501201912761,0.00023288106604013592,0.027723252773284912,-8.888007018949265e-05,0.0004869911489010263,0.02675808126523036
4.095,-0.0007894466398283839,0.00016517085896339267,0.027391985058784485,-8.043400157475844e-05,0.00041790353134274483,0.026606392115354538,-0.0008043753914535046,0.00022957171313464642,0.027391087263822556,-9.562070746041083e-05,0.0004822789616850231,0.026605252828518694
4.1000000000000005,-0.0007896923925727606,0.00016268972831312567,0.02703983522951603,-8.662697655381635e-05,0.0004126953426748514,0.026278400793671608,-0.0008043911075219512,0.00022614137560594827,0.027038946747779846,-0.00010158894419178615,0.00047616380413063403,0.026277273786860893
4.105,-0.0007897724863141775,0.00016023819625843316,0.02669977955520153,-9.248308197129518e-05,0.0004074671014677733,0.025940828025341034,-0.0008042508852668107,0.00022277403331827372,0.026698898524045944,-0.000107218462406043,0.00047000985835135876,0.025939713493670278
4.11,-0.0007898542680777609,0.0001578344963490963,0.02637445367872715,-9.803366992855445e-05,0.00040222384268417954,0.025610115379095078,-0.0008041234104894102,0.0002194937114836648,0.02637358196079731,-0.00011254917581320885,0.00046386190144488937,0.0256090134360982
4.115,-0.0007899206830188632,0.0001554996269987896,0.02606148086488247,-0.00010328639473300427,0.00039697159081697464,0.025287579745054245,-0.0008039902895689011,0.00021631551499012858,0.026060618460178375,-0.00011758929219186395,0.00045772900422528525,0.02528649048015474
4.12,-0.000789876386988908,0.0001532089663669467,0.025758784264326096,-0.00010824785567820072,0.0003917074063792825,0.024973232299089432,-0.0008037547813728452,0.0002132099325535819,0.0257579293102026,-0.00012234522262684133,0.00045160811214667497,0.024972155804303862
4.125,-0.0007896723691374063,0.00015097235154826194,0.025465138256549835,-0.00011293491115793586,0.0003864574828185141,0.02466708980500698,-0.0008033670019358397,0.00021018381812609732,0.025464290753006935,-0.00012683372394541286,0.000445525293894488,0.024666026099627824
4.13,-0.0007892719004303217,0.00014878690126352012,0.025179937481880188,-0.00011734297731891274,0.00038121844409033656,0.02436923235654831,-0.0008027898729778826,0.0002072328352369368,0.025179097428917885,-0.0001310500603420254,0.00043947725930825897,0.024368181469780727
4.135,-0.0007886385428719223,0.00014663019101135433,0.024902932345867157,-0.00012147967208875343,0.0003760035033337772,0.02407977171242237,-0.000801986432634294,0.0002043338754447177,0.02490209974348545,-0.0001350017530346672,0.0004334773183940873,0.024078733637979247
4.14,-0.0007878991309553385,0.0001446118694730103,0.024634040892124176,-0.00012534603592939675,0.0003708419681061059,0.023798832669854164,-0.0008010836900211871,0.0002015959471464157,0.024633213877677917,-0.000138689823514896,0.00042755494260521753,0.02379780733062679
4.1450000000000005,-0.0007870834087952971,0.00014257959264796227,0.024341532960534096,-0.00012893164239358157,0.0003657187626231462,0.023526491597294807,-0.0008000943344086409,0.00019879051251336932,0.024340713396668434,-0.0001421036676290623,0.0004216950814174689,0.02352547895931617
4.15,-0.0007828952511772513,0.00014029738667886704,0.02396845817565918,-0.00013263474102132022,0.00036101098521612585,0.023262813687324524,-0.0007956919143907726,0.00019555431208573282,0.023967649787664413,-0.00014564243403378808,0.0004162739274243681,0.02326181260899108
4.155,-0.0007778704166412354,0.00013800444139633328,0.023599959909915924,-0.0001356259745080024,0.0003556797746568918,0.02288876101374626,-0.0007904570084065199,0.00019232387421652675,0.023599160835146904,-0.00014841221148606976,0.00040997046796016466,0.022887773620040523
4.16,-0.0007728390628471971,0.0001357588334940374,0.02325556054711342,-0.00013833004049956799,0.00035032504820264876,0.022522347047924995,-0.0007852299022488296,0.0001892015861812979,0.023254770785570145,-0.0001509003869724876,0.00040366587749905567,0.022521373455433334
4.165,-0.0007728390628471971,0.0001357588334940374,0.02325556054711342,-0.0001407550589647144,0.00034497762680985034,0.02217462845146656,-0.0007852299022488296,0.0001892015861812979,0.023254770785570145,-0.00015313147688481143,0.00039748309280539625,0.022173667410958497
4.17,-0.0007680862909182906,0.00013389541709329933,0.023004205897450447,-0.0001428930409019813,0.00033963433816097677,0.021845994517207146,-0.000780331960413605,0.0001866854727268219,0.02300342544913292,-0.00015507484396321938,0.000391285768666202,0.02184504734695021
4.175,-0.0007695202366448939,0.00013226940063759685,0.02292139083147049,-0.00014521372213494033,0.0003354350628796965,0.021786734461784363,-0.0007817096775397658,0.00018479398568160832,0.02292061597108841,-0.0001573443278624643,0.0003868755191165548,0.021785797490800302
4.18,-0.0007688049226999283,0.00013049670087639242,0.0227646604180336,-0.0001468427071813494,0.0003306260914541781,0.02161450684070587,-0.0007809005910530686,0.00018258731870446354,0.022763891145586967,-0.00015886317706061083,0.00038159036669558363,0.021613582156668764
4.1850000000000005,-0.0007669989136047661,0.0001287234335904941,0.022587552666664124,-0.00014819817442912608,0.0003259551012888551,0.021437790244817734,-0.0007789912633597851,0.0001803363993531093,0.02258678898215294,-0.0001601075219119565,0.00037643519110131543,0.0214368776209641
4.19,-0.0007647015154361725,0.00012696400517597795,0.022412028163671494,-0.0001492844457970932,0.0003214383323211223,0.021267589181661606,-0.0007765922928228974,0.00017810626013670117,0.022411270067095757,-0.00016108730127285318,0.0003714522677573598,0.021266688320972643
4.195,-0.0007621138938702643,0.00012523657642304897,0.022243307903409004,-0.0001492844457970932,0.0003214383323211223,0.021267589181661606,-0.0007739074062556028,0.00017592680524103343,0.022242559120059013,-0.00016108098934412658,0.0003713935486347208,0.02126668939431168
4.2,-0.0007592811598442495,0.00012353411875665188,0.022082146257162094,-0.00015010545030236244,0.0003170592535752803,0.021104704588651657,-0.0007709821220487356,0.00017379250493831933,0.02208140306174755,-0.0001618010166536466,0.00036656933956703337,0.021103816274339358
4.205,-0.000756228226236999,0.00012185964442323893,0.02192828617990017,-0.00015067117055878043,0.00031283937278203666,0.020948907360434532,-0.0007678410038352013,0.00017170565843116492,0.021927550435066223,-0.0001622704113505613,0.0003619233560375313,0.020948030209755514
4.21,-0.0007529468857683241,0.00012019945279462263,0.021781280636787415,-0.00015098144649527967,0.0003087683580815792,0.02079983428120613,-0.0007644755532965064,0.00016965133545454592,0.021780550479888916,-0.0001624887121814954,0.00035744428432509385,0.020798968013432253
4.215,-0.000749439001083374,0.00011858330981340259,0.021640677005052567,-0.00015103600162547082,0.0003048513608518988,0.02065708488225937,-0.0007608874002471566,0.00016765817417763174,0.021639954298734665,-0.00016245537253591834,0.0003531362370278148,0.02065622920837357
4.22,-0.0007457112660631537,0.00011701483890647069,0.021506037563085556,-0.0001508361310698092,0.0003010677464772016,0.020520292222499847,-0.0007570829475298524,0.00016572863387409598,0.021505320444703102,-0.00016217137375230763,0.00034897761249467617,0.020519446905183637
4.2250000000000005,-0.0007417549495585263,0.00011549497867235914,0.021376917138695717,-0.0001496931363362819,0.0002939318655990064,0.02026311494410038,-0.0007530531729571521,0.0001638625399209559,0.02137620560824871,-0.0001608740289175319,0.00034118741743976137,0.02026228866410288
4.23,-0.0007375608547590673,0.00011402692325646058,0.021252896636724472,-0.0001496931363362819,0.0002939318655990064,0.02026311494410038,-0.0007487885886803269,0.0001620620460016653,0.021252192556858063,-0.00016087047723991344,0.0003411359902988098,0.020262289558193754
4.235,-0.0007332583772949874,0.00011266743968008086,0.021133990958333015,-0.00014876430213917047,0.00029056641506031156,0.020141975954174995,-0.0007444187067449093,0.0001603835407877341,0.021133292466402054,-0.00015986733434603402,0.00033743784374546103,0.020141160173500997
4.24,-0.0007289388449862599,0.00011134136002510786,0.020991049706935883,-0.00014759456098545343,0.00028733653016388416,0.020025338977575302,-0.0007400195463560522,0.0001586832368047908,0.02099035680294037,-0.00015862607717705756,0.0003338875099690263,0.020024532566354555
4.245,-0.0007289388449862599,0.00011134136002510786,0.020991049706935883,-0.00014489427849184722,0.000281219749012962,0.019695186987519264,-0.0007400195463560522,0.0001586832368047908,0.02099035680294037,-0.00015574042793299503,0.0003270039408813335,0.019694397241706955
4.25,-0.0007152790203690529,0.00010858065797947347,0.02060851640999317,-0.00014301802730187774,0.00027801914256997406,0.019478293135762215,-0.0007261508726514876,0.0001549643202451989,0.020607840269804,-0.00015373821250539942,0.00032320438947823645,0.01947751410645593
4.255,-0.0007054408779367805,0.00010660064435796812,0.020327750593423843,-0.00014093432400841266,0.0002748624247033149,0.019273722544312477,-0.000716160808224231,0.0001523058017482981,0.020327085629105568,-0.00015153822030905835,0.00031952805999211454,0.01927295334239365
4.26,-0.0006939963786862791,0.00010486465180292726,0.020044410601258278,-0.0001382585905957967,0.00027119278092868626,0.0189699474722147,-0.0007045637466944754,0.00014989118790253997,0.02004375495016575,-0.00014869396160625318,0.00031511034094596597,0.01896918985196155
4.265,-0.0007110851001925766,0.00011238553997827694,0.01974337175488472,-0.00013576932542491704,0.0002680959296412766,0.018788397312164307,-0.000721513933967799,0.0001566222053952515,0.01974269188940525,-0.0001461004495768998,0.00031155180148164887,0.018787649465290587
4.2700000000000005,-0.000690081506036222,0.00010558441863395274,0.019812775775790215,-0.00013310040230862796,0.0002650755923241377,0.018628619611263275,-0.0007005290244705975,0.0001500357175245881,0.019812121987342834,-0.00014334181437934094,0.00030816572405218404,0.018627880620690578
4.275,-0.0006789861945435405,0.00010291808575857431,0.019703777506947517,-0.00013310040230862796,0.0002650755923241377,0.018628619611263275,-0.0006893683457747102,0.0001470993593102321,0.019703136757016182,-0.00014333862462509678,0.00030812227302843393,0.01862788136400565
4.28,-0.0006706416606903076,0.00010144300176762044,0.019573161378502846,-0.00013310040230862796,0.0002650755923241377,0.018628619611263275,-0.0006809501792304218,0.00014529797772411257,0.019572528079152107,-0.00014333530721559505,0.00030807929303726205,0.01862788210041084
4.285,-0.0006629446870647371,0.00010019672481575981,0.019445111975073814,-0.00013053933798801154,0.0002623556647449732,0.01847492903470993,-0.0006731814355589449,0.00014373078010976315,0.019444487988948822,-0.00014068503985771314,0.0003049660840925686,0.01847420031444579
4.29,-0.0006629446870647371,0.00010019672481575981,0.019445111975073814,-0.0001275243266718462,0.00025950465351343155,0.01833796128630638,-0.0006731814355589449,0.00014373078010976315,0.019444487988948822,-0.0001375925520944022,0.00030180429939230915,0.018337241115054286
4.295,-0.0006500157178379595,9.828303154790774e-05,0.01923733949661255,-0.00012433045776560903,0.00025672567426227033,0.01820988953113556,-0.0006601347122341394,0.00014128419570624828,0.019236726686358452,-0.00013431871289360973,0.0002986538816420724,0.018209179202068222
4.3,-0.000641035323496908,9.695869084680453e-05,0.019077228382229805,-0.000120990262075793,0.0002540402056183666,0.01809118315577507,-0.0006510653765872121,0.00013957069313619286,0.019076624885201454,-0.00013090700231342916,0.00029566141983392713,0.018090481771553635
4.305,-0.0006306463037617505,9.577340097166598e-05,0.01889503374695778,-0.00011752695718314499,0.00025146009284071624,0.01798148825764656,-0.0006405763560906053,0.00013794974074698985,0.018894439563155174,-0.00012737693562433577,0.00029279645745899794,0.017980795590700503
4.3100000000000005,-0.0006227786652743816,9.487503120908514e-05,0.018796581774950027,-0.00011360086500644684,0.0002484972355887294,0.01777965947985649,-0.0006326521979644895,0.00013680427218787372,0.01879599504172802,-0.0001233357081702008,0.0002893376472150356,0.017778976890732653
